1,fe0-0.chr01-kent-syd.comindico.com.au,203.220.0.1,0.643,-33.8972,151.1488
2,ge1-10.dls02-kent-syd.comindico.com.au,203.220.112.176,1.074,-37.9181,145.0354
3,141.112.220.203.unassigned.comindico.com.au,203.220.112.141,0.821,-37.9181,145.0354
4,202.139.19.1,202.139.19.1,0.926,-33.494,143.2104
5,203.208.148.5,203.208.148.5,158.616,1.2855,103.8565
6,203.208.169.154,203.208.169.154,157.626,1.2855,103.8565
7,216.239.43.144,216.239.43.144,160.688,37.3688,-122.0363
8,66.249.95.214,66.249.95.214,211.181,37.4192,-122.0574
9,216.239.46.12,216.239.46.12,224.049,37.3688,-122.0363
10,72.14.236.181,72.14.236.181,246.318,37.4192,-122.0574
11,66.249.94.50,66.249.94.50,230.752,37.4192,-122.0574
12,eh-in-f191.google.com,72.14.207.191,225.368,37.4192,-122.0574
