1,ge.m20.access.science.belnet.net,193.190.198.3,0.353,50.85,4.35
2,oc48.m160.core.science.belnet.net,193.191.1.65,0.488,50.4333,5.4667
3,oc192.m320.ext.science.belnet.net,193.191.1.2,0.363,50.4333,5.4667
4,core1.ams.net.google.com,195.69.144.247,5.475,52.35,4.9167
5,209.85.248.95,209.85.248.95,6.653,37.751,-97.822
6,72.14.233.62,72.14.233.62,13.876,37.4192,-122.0574
7,66.249.95.146,66.249.95.146,81.204,37.4192,-122.0574
8,216.239.46.227,216.239.46.227,105.719,37.3688,-122.0363
9,72.14.233.116,72.14.233.116,152.391,37.4192,-122.0574
10,72.14.233.56,72.14.233.56,154.121,37.4192,-122.0574
11,72.14.239.12,72.14.239.12,154.111,37.4192,-122.0574
12,216.239.46.203,216.239.46.203,158.680,37.3688,-122.0363
13,209.85.250.63,209.85.250.63,160.462,37.751,-97.822
14,72.14.233.14,72.14.233.14,171.356,37.4192,-122.0574
15,po-in-f104.google.com,72.14.253.104,161.424,41.2307,-96.1178
