1,adsl-63-205-183-126.dsl.snfc21.pacbell.net,63.205.183.126,0.597,37.751,-97.822
2,adsl-67-119-102-97.dsl.snfc21.pacbell.net,67.119.102.97,18.374,37.751,-97.822
3,dist1-vlan50.snfc21.pbi.net,206.171.134.130,18.175,37.751,-97.822
4,bb1-10g2-0.snfcca.sbcglobal.net,216.102.176.224,18.470,37.751,-97.822
5,151.164.95.240,151.164.95.240,21.673,32.9722,-96.7376
6,asn15169-google.eqsjca.sbcglobal.net,151.164.250.58,20.155,32.9722,-96.7376
7,209.85.250.79,209.85.250.79,23.933,37.751,-97.822
8,66.249.94.226,66.249.94.226,26.727,37.4192,-122.0574
9,72.14.236.9,72.14.236.9,26.910,37.4192,-122.0574
10,216.239.48.34,216.239.48.34,41.443,47.7385,-122.3748
11,72.14.233.14,72.14.233.14,47.114,37.4192,-122.0574
12,po-in-f103.google.com,72.14.253.103,42.959,41.2307,-96.1178
